First Name,Last Name,Full Name,Email,Title,Location,LinkedIn URL,Twitter URL,Instagram URL,Website,Profile URL,Source
Enea,Rossi,Enea Rossi,,,,https://linkedin.com/in/enearossi,https://twitter.com/0xEnni,https://instagram.com/enni_r_,https://www.awwwards.com/jury-member/enearossi,https://www.awwwards.com/jury-member/enearossi,awwwards_jury
Sunny,Rathod,Sunny Rathod,,,,https://linkedin.com/in/sunnyrathod,https://twitter.com/sunny_trionn,https://instagram.com/trionndesign,https://www.awwwards.com/jury-member/sunnyrathod,https://www.awwwards.com/jury-member/sunnyrathod,awwwards_jury
Robbert,Schefman,Robbert Schefman,,,,https://linkedin.com/in/rschefman,https://twitter.com/RobbertSchefman,,https://www.awwwards.com/jury-member/robbert.schefman,https://www.awwwards.com/jury-member/robbert.schefman,awwwards_jury
Margherita,Fortuna,Margherita Fortuna,,,,https://linkedin.com/in/margheritafortuna,https://twitter.com/mfortunae,https://instagram.com/margherita.fortuna,https://www.awwwards.com/jury-member/margherita-fortuna,https://www.awwwards.com/jury-member/margherita-fortuna,awwwards_jury
Denis,Lomov,Denis Lomov,,,,https://linkedin.com/in/lomovd,https://twitter.com/redisov,,https://www.awwwards.com/jury-member/lomov,https://www.awwwards.com/jury-member/lomov,awwwards_jury
Félix,Péault,Félix Péault,,,,https://linkedin.com/in/fpeault,https://twitter.com/Flayks,https://instagram.com/flayks,https://www.awwwards.com/jury-member/flayks,https://www.awwwards.com/jury-member/flayks,awwwards_jury
Kosmas,Apatangelos,Kosmas Apatangelos,,,,https://linkedin.com/in/kosmasapatangelos,,,https://www.awwwards.com/jury-member/kosmas-apatangelos,https://www.awwwards.com/jury-member/kosmas-apatangelos,awwwards_jury
Luigi,De Rosa,Luigi De Rosa,,,,,https://twitter.com/luruke,,https://www.awwwards.com/jury-member/luruke,https://www.awwwards.com/jury-member/luruke,awwwards_jury
Steph,Jeong,Steph Jeong,,,,,https://twitter.com/jeongsteph,https://instagram.com/jeongsteph,https://www.awwwards.com/jury-member/jeongsteph,https://www.awwwards.com/jury-member/jeongsteph,awwwards_jury
Guillaume,Azadian,Guillaume Azadian,,,,https://linkedin.com/in/guillaume-azadian-35882948,,https://instagram.com/guillaumeazadian,https://www.awwwards.com/jury-member/GuillaumeAzadian,https://www.awwwards.com/jury-member/GuillaumeAzadian,awwwards_jury
pfer,,pfer,,,,https://linkedin.com/in/pfhagege,https://twitter.com/pfer,https://instagram.com/pfer,https://www.awwwards.com/jury-member/pfer,https://www.awwwards.com/jury-member/pfer,awwwards_jury
Jonathan,Da Costa PRO,"Jonathan Da Costa
                                                                                                                PRO",,,,https://linkedin.com/in/jonathandc,https://twitter.com/jonathandc,,https://www.awwwards.com/jury-member/jonathandacosta,https://www.awwwards.com/jury-member/jonathandacosta,awwwards_jury
Fernando,Puente,Fernando Puente,,,,https://linkedin.com/in/fernando-puente/,https://twitter.com/FernandoPuente_,https://instagram.com/fernandopuente_,https://www.awwwards.com/jury-member/FernandoPuente,https://www.awwwards.com/jury-member/FernandoPuente,awwwards_jury
Sebastiano,Pierotti,Sebastiano Pierotti,,,,,https://twitter.com/SebaPiero,,https://www.awwwards.com/jury-member/SebaPiero,https://www.awwwards.com/jury-member/SebaPiero,awwwards_jury
Matteo,Rostagno,Matteo Rostagno,,,,https://linkedin.com/in/teoross,,,https://www.awwwards.com/jury-member/teoross,https://www.awwwards.com/jury-member/teoross,awwwards_jury
Piotr,Swierkowski,Piotr Swierkowski,,,,,,,https://www.awwwards.com/jury-member/swierkowski,https://www.awwwards.com/jury-member/swierkowski,awwwards_jury
Pierre,Georges,Pierre Georges,,,,https://linkedin.com/in/pierregeorges,https://twitter.com/pierre__georges,,https://www.awwwards.com/jury-member/pierregeorges,https://www.awwwards.com/jury-member/pierregeorges,awwwards_jury
Evan,Bohringer,Evan Bohringer,,,,https://linkedin.com/in/evanbohringer/,https://twitter.com/ev4n,https://instagram.com/evan_d_b,https://www.awwwards.com/jury-member/evan-b,https://www.awwwards.com/jury-member/evan-b,awwwards_jury
Nick,Kumbari,Nick Kumbari,,,,https://linkedin.com/in/kumabri,https://twitter.com/nickkumbari,https://instagram.com/nickkumbari,https://www.awwwards.com/jury-member/nickkumbari,https://www.awwwards.com/jury-member/nickkumbari,awwwards_jury
Tomoatsu,Hattori,Tomoatsu Hattori,,,,,https://twitter.com/studiodetails,,https://www.awwwards.com/jury-member/tomoatsuhattori,https://www.awwwards.com/jury-member/tomoatsuhattori,awwwards_jury
Maxim,Ludwig,Maxim Ludwig,,,,,https://twitter.com/@kubikfoto,,https://www.awwwards.com/jury-member/maxim.ludwig,https://www.awwwards.com/jury-member/maxim.ludwig,awwwards_jury
Maciej,Rodzik,Maciej Rodzik,,,,https://linkedin.com/in/mhro1,,https://instagram.com/m__rodzik,https://www.awwwards.com/jury-member/maciej.rodzik,https://www.awwwards.com/jury-member/maciej.rodzik,awwwards_jury
Justinas,Kutkauskas,Justinas Kutkauskas,,,,,,,https://www.awwwards.com/jury-member/younique,https://www.awwwards.com/jury-member/younique,awwwards_jury
Serhii,Churilov,Serhii Churilov,,,,https://linkedin.com/in/sergeychurilov6a268511b/,https://twitter.com/serhii_churilov,https://instagram.com/serhii_churilov,https://www.awwwards.com/jury-member/SerhiiChurilov,https://www.awwwards.com/jury-member/SerhiiChurilov,awwwards_jury
Aude,Degrassat,Aude Degrassat,,,,https://linkedin.com/in/audedegrassat,https://twitter.com/audelet,,https://www.awwwards.com/jury-member/audedegrassat,https://www.awwwards.com/jury-member/audedegrassat,awwwards_jury
Jessica,Travieso,Jessica Travieso,,,,,https://twitter.com/jessicatv,,https://www.awwwards.com/jury-member/jessica,https://www.awwwards.com/jury-member/jessica,awwwards_jury
Simon,Busborg,Simon Busborg,,,,https://linkedin.com/in/simonbusborg,,https://instagram.com/simonbusborg,https://www.awwwards.com/jury-member/simonbusborg,https://www.awwwards.com/jury-member/simonbusborg,awwwards_jury
Linda,Eliasen,Linda Eliasen,,,,https://linkedin.com/in/lindaeliasen,https://twitter.com/littlenono,,https://www.awwwards.com/jury-member/littlenono,https://www.awwwards.com/jury-member/littlenono,awwwards_jury
Michi,Del Rosso,Michi Del Rosso,,,,https://linkedin.com/in/michidelrosso,https://twitter.com/MichiDelRosso,https://instagram.com/michidelrosso,https://www.awwwards.com/jury-member/michidelrosso,https://www.awwwards.com/jury-member/michidelrosso,awwwards_jury
Lydia,Amaruch,Lydia Amaruch,,,,https://linkedin.com/in/lydia-amaruch-87626040,,https://instagram.com/lydiaamaruch,https://www.awwwards.com/jury-member/LydiaAmaruch,https://www.awwwards.com/jury-member/LydiaAmaruch,awwwards_jury
Burak,Canpolat,Burak Canpolat,,,,https://linkedin.com/in/dec85,https://twitter.com/BurakCanpolat,https://instagram.com/dec85,https://www.awwwards.com/jury-member/Burak-Canpolat,https://www.awwwards.com/jury-member/Burak-Canpolat,awwwards_jury
Arnaud,Rocca,Arnaud Rocca,,,,https://linkedin.com/in/arnaudrocca,,,https://www.awwwards.com/jury-member/arnaudrocca,https://www.awwwards.com/jury-member/arnaudrocca,awwwards_jury
Jonas,Lempa,Jonas Lempa,,,,https://linkedin.com/in/jonaslempa,https://twitter.com/_jonas_,,https://www.awwwards.com/jury-member/jonas,https://www.awwwards.com/jury-member/jonas,awwwards_jury
Igor,Suslov,Igor Suslov,,,,https://linkedin.com/in/igor-suslov-39990119,https://twitter.com/suslov,https://instagram.com/_igorsuslov,https://www.awwwards.com/jury-member/inspired,https://www.awwwards.com/jury-member/inspired,awwwards_jury
Kento,Ishiduka,Kento Ishiduka,,,,https://linkedin.com/in/kento-ishiduka-84bb26135/,https://twitter.com/kentiy1229,,https://www.awwwards.com/jury-member/KentoIshiduka,https://www.awwwards.com/jury-member/KentoIshiduka,awwwards_jury
Laura,Geley,Laura Geley,,,,https://linkedin.com/in/laurageley,,,https://www.awwwards.com/jury-member/laurageley,https://www.awwwards.com/jury-member/laurageley,awwwards_jury
Vassia,Kalozoumi,Vassia Kalozoumi,,,,https://linkedin.com/in/vassia-kalozoumi-4a849b67,,https://instagram.com/vassia_klzm,https://www.awwwards.com/jury-member/vassiakalozoumi,https://www.awwwards.com/jury-member/vassiakalozoumi,awwwards_jury
Alejandro,Sánchez,Alejandro Sánchez,,,,https://linkedin.com/in/%C3%A1nchez-valer-3aa602182/,,https://instagram.com/asvaler93,https://www.awwwards.com/jury-member/alejandro-s,https://www.awwwards.com/jury-member/alejandro-s,awwwards_jury
Adriano,Esteves,Adriano Esteves,,,,https://linkedin.com/in/adrianoesteves/,https://twitter.com/adrianoesteves,,https://www.awwwards.com/jury-member/adriano-esteves,https://www.awwwards.com/jury-member/adriano-esteves,awwwards_jury
Luisa,Tatoli,Luisa Tatoli,,,,https://linkedin.com/in/luisatatoli,,,https://www.awwwards.com/jury-member/Luisa-Tatoli,https://www.awwwards.com/jury-member/Luisa-Tatoli,awwwards_jury
Monika,Kehrer,Monika Kehrer,,,,https://linkedin.com/in/monikakg,https://twitter.com/trufcreative,https://instagram.com/trufcreative,https://www.awwwards.com/jury-member/monikakehrer,https://www.awwwards.com/jury-member/monikakehrer,awwwards_jury
Władysław,,Władysław,,,,https://linkedin.com/in/vladyslav-pereyashkin-503815148/,,https://instagram.com/pereyashkinvladislav,https://www.awwwards.com/jury-member/wladyslav,https://www.awwwards.com/jury-member/wladyslav,awwwards_jury
Chiara,Aliotta,Chiara Aliotta,,,,https://linkedin.com/in/chiara-aliotta/,https://twitter.com/ChiaraAliotta,,https://www.awwwards.com/jury-member/chiaraaliotta,https://www.awwwards.com/jury-member/chiaraaliotta,awwwards_jury
Elodie,Fabbri,Elodie Fabbri,,,,https://linkedin.com/in/elodiefabbri/,,https://instagram.com/elodiefabbri,https://www.awwwards.com/jury-member/elodiefabbri,https://www.awwwards.com/jury-member/elodiefabbri,awwwards_jury
Emilie,Salles,Emilie Salles,,,,https://linkedin.com/in/emilie-salles-7ab372b0,,,https://www.awwwards.com/jury-member/Emiliesalles,https://www.awwwards.com/jury-member/Emiliesalles,awwwards_jury
Clement,Pavageau,Clement Pavageau,,,,https://linkedin.com/in/cpavageau,https://twitter.com/kokopako,,https://www.awwwards.com/jury-member/clement-pavageau,https://www.awwwards.com/jury-member/clement-pavageau,awwwards_jury
Vanessa,Nunes,Vanessa Nunes,,,,https://linkedin.com/in/vanessa-nunes-28825631,,,https://www.awwwards.com/jury-member/vanessa-nunes,https://www.awwwards.com/jury-member/vanessa-nunes,awwwards_jury
Bianca,Reis,Bianca Reis,,,,https://linkedin.com/in/biancarb,https://twitter.com/biancarb7,,https://www.awwwards.com/jury-member/biancarb,https://www.awwwards.com/jury-member/biancarb,awwwards_jury
Guilherme,Pangnotta,Guilherme Pangnotta,,,,https://linkedin.com/in/setetres,,,https://www.awwwards.com/jury-member/setetres,https://www.awwwards.com/jury-member/setetres,awwwards_jury
Ines,Maria Gamler,Ines Maria Gamler,,,,,https://twitter.com/ppd,,https://www.awwwards.com/jury-member/ines-gamler,https://www.awwwards.com/jury-member/ines-gamler,awwwards_jury
Alexis,Malin,Alexis Malin,,,,https://linkedin.com/in/alexismalin,https://twitter.com/MalinAlexis,https://instagram.com/alexis_malin,https://www.awwwards.com/jury-member/alexis.malin,https://www.awwwards.com/jury-member/alexis.malin,awwwards_jury
Kenta,Toshikura,Kenta Toshikura,,,,https://linkedin.com/in/kentatoshikura,https://twitter.com/silkhat_7,,https://www.awwwards.com/jury-member/kenta-toshikura,https://www.awwwards.com/jury-member/kenta-toshikura,awwwards_jury
Saz,Chaudhry,Saz Chaudhry,,,,,https://twitter.com/artistsweb,https://instagram.com/artistswebcom,https://www.awwwards.com/jury-member/saz,https://www.awwwards.com/jury-member/saz,awwwards_jury
Arshak,Khachatrian,Arshak Khachatrian,,,,https://linkedin.com/in/arshak-khachatrian-4b402262,https://twitter.com/dreammmmmmr,https://instagram.com/arsh.khachatrian,https://www.awwwards.com/jury-member/dreammmr,https://www.awwwards.com/jury-member/dreammmr,awwwards_jury
Michele,Gallina,Michele Gallina,,,,https://linkedin.com/in/michele-gallina-b3029ba,https://twitter.com/mikkimikkis,,https://www.awwwards.com/jury-member/michele-1,https://www.awwwards.com/jury-member/michele-1,awwwards_jury
Leandro,Puca,Leandro Puca,,,,https://linkedin.com/in/leandropuca,https://twitter.com/leandropuca,,https://www.awwwards.com/jury-member/leandropuca,https://www.awwwards.com/jury-member/leandropuca,awwwards_jury
Pedro,Burneiko,Pedro Burneiko,,,,https://linkedin.com/in/pedroburneiko,https://twitter.com/pedroburneiko,,https://www.awwwards.com/jury-member/pedro.burneiko,https://www.awwwards.com/jury-member/pedro.burneiko,awwwards_jury
Gregg,Lawrence,Gregg Lawrence,,,,https://linkedin.com/in/gregg-lawrence-5278a716,,,https://www.awwwards.com/jury-member/gregg-lawrence,https://www.awwwards.com/jury-member/gregg-lawrence,awwwards_jury
Michael,Sevilla,Michael Sevilla,,,,,https://twitter.com/svlaco,,https://www.awwwards.com/jury-member/Michael-Sevilla,https://www.awwwards.com/jury-member/Michael-Sevilla,awwwards_jury
Paul,Decotiis,Paul Decotiis,,,,https://linkedin.com/in/pauldecotiis,https://twitter.com/decotii_,https://instagram.com/decotii,https://www.awwwards.com/jury-member/decotii,https://www.awwwards.com/jury-member/decotii,awwwards_jury
Andrea,Puccini,Andrea Puccini,,,,https://linkedin.com/in/andrea-puccini,,,https://www.awwwards.com/jury-member/epoch476,https://www.awwwards.com/jury-member/epoch476,awwwards_jury
Carolina,Onaki,Carolina Onaki,,,,https://linkedin.com/in/carolinaonaki,,,https://www.awwwards.com/jury-member/carolinaonaki,https://www.awwwards.com/jury-member/carolinaonaki,awwwards_jury
Ilya,Kulbachny,Ilya Kulbachny,,,,https://linkedin.com/in/kulbachny/,https://twitter.com/@ikulbachny,https://instagram.com/kulbachny,https://www.awwwards.com/jury-member/kulbachny,https://www.awwwards.com/jury-member/kulbachny,awwwards_jury
Tsukasa,Toukura,Tsukasa Toukura,,,,https://linkedin.com/in/toukura-tsukasa-537093101,https://twitter.com/tkura_tkasa,,https://www.awwwards.com/jury-member/Tsukasa-Toukura,https://www.awwwards.com/jury-member/Tsukasa-Toukura,awwwards_jury
Lou-Anne,Ceyte,Lou-Anne Ceyte,,,,https://linkedin.com/in/lou-anne-ceyte-0b4770133/,https://twitter.com/lou_anneceyte,https://instagram.com/lou_anneceyte,https://www.awwwards.com/jury-member/lou-anne-ceyte,https://www.awwwards.com/jury-member/lou-anne-ceyte,awwwards_jury
Fabricio,Teixeira,Fabricio Teixeira,,,,https://linkedin.com/in/fabricioteixeira,https://twitter.com/fabriciot,https://instagram.com/fabricioteixeira,https://www.awwwards.com/jury-member/fabricio-teixeira,https://www.awwwards.com/jury-member/fabricio-teixeira,awwwards_jury
Du,Haihang,Du Haihang,,,,https://linkedin.com/in/du-haihang-8903b639,,,https://www.awwwards.com/jury-member/du-haihang,https://www.awwwards.com/jury-member/du-haihang,awwwards_jury
Truc,Trinh,Truc Trinh,,,,https://linkedin.com/in/truc-trinh-7107a14b/,,,https://www.awwwards.com/jury-member/Tchou,https://www.awwwards.com/jury-member/Tchou,awwwards_jury
Marina,Golubeva,Marina Golubeva,,,,,,https://instagram.com/golubevamg,https://www.awwwards.com/jury-member/marina-golub,https://www.awwwards.com/jury-member/marina-golub,awwwards_jury
Xavier,Cussó,Xavier Cussó,,,,https://linkedin.com/in/xaviercusso,,https://instagram.com/gatzara.studio,https://www.awwwards.com/jury-member/xaviercusso,https://www.awwwards.com/jury-member/xaviercusso,awwwards_jury
Labwork,PRO,"Labwork
                                                                                                                PRO",,,,https://linkedin.com/in/florian-kinigadner-82a21083,,https://instagram.com/labwork.studio,https://www.awwwards.com/jury-member/labwork.studio,https://www.awwwards.com/jury-member/labwork.studio,awwwards_jury
Kazuki,Noda,Kazuki Noda,,,,https://linkedin.com/in/kzknd,https://twitter.com/akakzknd,,https://www.awwwards.com/jury-member/kazukinoda,https://www.awwwards.com/jury-member/kazukinoda,awwwards_jury
Valentin,Cervellera,Valentin Cervellera,,,,https://linkedin.com/in/brainra,https://twitter.com/brainra,,https://www.awwwards.com/jury-member/brainra,https://www.awwwards.com/jury-member/brainra,awwwards_jury
Kristin,Agnarsdottir,Kristin Agnarsdottir,,,,https://linkedin.com/in/kristinagnars,,,https://www.awwwards.com/jury-member/kristinagnarsdottir,https://www.awwwards.com/jury-member/kristinagnarsdottir,awwwards_jury
Richard,Boiteux,Richard Boiteux,,,,https://linkedin.com/in/rboiteux,https://twitter.com/Richyknoxville,,https://www.awwwards.com/jury-member/richard-boiteux,https://www.awwwards.com/jury-member/richard-boiteux,awwwards_jury
Jenny,Gove,Jenny Gove,,,,https://linkedin.com/in/jennylg/,https://twitter.com/jennylg,,https://www.awwwards.com/jury-member/Jennylg,https://www.awwwards.com/jury-member/Jennylg,awwwards_jury
Nahel,Moussi,Nahel Moussi,,,,https://linkedin.com/in/nahel-moussi-457662104,https://twitter.com/NahelMoussi,,https://www.awwwards.com/jury-member/nahelmoussi,https://www.awwwards.com/jury-member/nahelmoussi,awwwards_jury
Melanie,Daveid,Melanie Daveid,,,,https://linkedin.com/in/melaniedaveid,https://twitter.com/melaniedaveid,,https://www.awwwards.com/jury-member/melaniedaveid,https://www.awwwards.com/jury-member/melaniedaveid,awwwards_jury
James,Noble,James Noble,,,,https://linkedin.com/in/mrjamesnoble,https://twitter.com/mrjamesnoble,https://instagram.com/wongdoody_apac,https://www.awwwards.com/jury-member/mrjamesnoble,https://www.awwwards.com/jury-member/mrjamesnoble,awwwards_jury
Roman,Trilo,Roman Trilo,,,,https://linkedin.com/in/trilo,https://twitter.com/romantrilo,https://instagram.com/romantrilo,https://www.awwwards.com/jury-member/trilo,https://www.awwwards.com/jury-member/trilo,awwwards_jury
Michael,John,Michael John,,,,https://linkedin.com/in/mikejohn,https://twitter.com/mj_loop,https://instagram.com/mj_loop,https://www.awwwards.com/jury-member/mj_loop,https://www.awwwards.com/jury-member/mj_loop,awwwards_jury
Sam,Dallyn PRO,"Sam Dallyn
                                                                                                                PRO",,,,,https://twitter.com/lundqvistdallyn,https://instagram.com/typo72typo,https://www.awwwards.com/jury-member/sam-dallyn,https://www.awwwards.com/jury-member/sam-dallyn,awwwards_jury
Gopal,Raju,Gopal Raju,,,,https://linkedin.com/in/gopalr,https://twitter.com/gopalraju,,https://www.awwwards.com/jury-member/gopal,https://www.awwwards.com/jury-member/gopal,awwwards_jury
keeley,laures,keeley laures,,,,https://linkedin.com/in/keeleylaures,,,https://www.awwwards.com/jury-member/laureskp,https://www.awwwards.com/jury-member/laureskp,awwwards_jury
Vito,Salvatore,Vito Salvatore,,,,https://linkedin.com/in/vitosalvatore,https://twitter.com/vitosalvatore,https://instagram.com/salvavito,https://www.awwwards.com/jury-member/vitosalvatore,https://www.awwwards.com/jury-member/vitosalvatore,awwwards_jury
Antwan,van der Mooren,Antwan van der Mooren,,,,https://linkedin.com/in/antwanvdm,https://twitter.com/antwanvdm,,https://www.awwwards.com/jury-member/antwanvdm,https://www.awwwards.com/jury-member/antwanvdm,awwwards_jury
Rick,Netto PRO,"Rick Netto
                                                                                                                PRO",,,,,,,https://www.awwwards.com/jury-member/kasulo,https://www.awwwards.com/jury-member/kasulo,awwwards_jury
Andreas,Panagiotopoulos,Andreas Panagiotopoulos,,,,https://linkedin.com/in/andreas-panagiotopoulos-14976721/,https://twitter.com/@andreas_spin,,https://www.awwwards.com/jury-member/Andreas-Panagiotopoulos,https://www.awwwards.com/jury-member/Andreas-Panagiotopoulos,awwwards_jury
Yulia,Snitko,Yulia Snitko,,,,https://linkedin.com/in/yulia-snitko-%F0%9F%87%BA%F0%9F%87%A6-b9870993/,,,https://www.awwwards.com/jury-member/grasevandir,https://www.awwwards.com/jury-member/grasevandir,awwwards_jury
Olha,Uzhykova,Olha Uzhykova,,,,https://linkedin.com/in/olgauzhikova,https://twitter.com/Olka_uzhyk,,https://www.awwwards.com/jury-member/uzhykova,https://www.awwwards.com/jury-member/uzhykova,awwwards_jury
Nicholas,PRO,"Nicholas
                                                                                                                PRO",,,,https://linkedin.com/in/nicholasruggeri,https://twitter.com/nicksruggeri,https://instagram.com/nicholas.ruggeri,https://www.awwwards.com/jury-member/nicholasruggeri,https://www.awwwards.com/jury-member/nicholasruggeri,awwwards_jury
Lucas,Nikitczuk,Lucas Nikitczuk,,,,https://linkedin.com/in/lucasnikitczuk,https://twitter.com/lucasnikitczuk,https://instagram.com/lucasnikitczuk,https://www.awwwards.com/jury-member/lucasnikitczuk,https://www.awwwards.com/jury-member/lucasnikitczuk,awwwards_jury
Outpost,PRO,"Outpost
                                                                                                                PRO",,,,,https://twitter.com/outpost_design,https://instagram.com/outpost.design,https://www.awwwards.com/jury-member/Outpost,https://www.awwwards.com/jury-member/Outpost,awwwards_jury
Chryssa,Gagosi,Chryssa Gagosi,,,,https://linkedin.com/in/gchryssa,https://twitter.com/chryssa,,https://www.awwwards.com/jury-member/gchryssa,https://www.awwwards.com/jury-member/gchryssa,awwwards_jury
Natalie,Deeble,Natalie Deeble,,,,https://linkedin.com/in/nataliedeeble,https://twitter.com/@NatalieDeeble,https://instagram.com/keenongoinggreen,https://www.awwwards.com/jury-member/natalie-deeble,https://www.awwwards.com/jury-member/natalie-deeble,awwwards_jury
Ruben,Sanchez,Ruben Sanchez,,,,https://linkedin.com/in/ruben-sanchez-pulido-05040a10b,https://twitter.com/Rbn_Snchz,,https://www.awwwards.com/jury-member/rubensanchez,https://www.awwwards.com/jury-member/rubensanchez,awwwards_jury
Luciano,Borromei,Luciano Borromei,,,,,https://twitter.com/alectortoatoa,,https://www.awwwards.com/jury-member/Luciano-Borromei,https://www.awwwards.com/jury-member/Luciano-Borromei,awwwards_jury
Louis,Ansa,Louis Ansa,,,,https://linkedin.com/in/louisansa,https://twitter.com/LouisAnsa,https://instagram.com/louis_ansa,https://www.awwwards.com/jury-member/louisansa,https://www.awwwards.com/jury-member/louisansa,awwwards_jury
Jean,Naudy,Jean Naudy,,,,,https://twitter.com/jean_pam_,https://instagram.com/workbypam,https://www.awwwards.com/jury-member/jean.naudy,https://www.awwwards.com/jury-member/jean.naudy,awwwards_jury
Eyal,Zuri,Eyal Zuri,,,,https://linkedin.com/in/eyalzuri/,https://twitter.com/eyal_zuri,,https://www.awwwards.com/jury-member/eyal-zuri,https://www.awwwards.com/jury-member/eyal-zuri,awwwards_jury
Stan,Yakusevich,Stan Yakusevich,,,,https://linkedin.com/in/stan-yakusevich-19605439,https://twitter.com/pixbugius,,https://www.awwwards.com/jury-member/pixbugius,https://www.awwwards.com/jury-member/pixbugius,awwwards_jury
Matija,Vujovic,Matija Vujovic,,,,https://linkedin.com/in/matijavujovic,https://twitter.com/matijavujovic,https://instagram.com/matija__vujovic,https://www.awwwards.com/jury-member/matija.vujovic,https://www.awwwards.com/jury-member/matija.vujovic,awwwards_jury
Bruno,Choiniere,Bruno Choiniere,,,,https://linkedin.com/in/bruno-choini%C3%A8re-a139b516,,,https://www.awwwards.com/jury-member/BrunoChoiniere,https://www.awwwards.com/jury-member/BrunoChoiniere,awwwards_jury
Karim,Maaloul,Karim Maaloul,,,,https://linkedin.com/in/karimmaaloul,https://twitter.com/yakudoo,,https://www.awwwards.com/jury-member/yakudoo,https://www.awwwards.com/jury-member/yakudoo,awwwards_jury
Jaap,Kraan,Jaap Kraan,,,,https://linkedin.com/in/jaapkraan/,,https://instagram.com/jaapkraan,https://www.awwwards.com/jury-member/jaap-kraan,https://www.awwwards.com/jury-member/jaap-kraan,awwwards_jury
Antoine,Gastal,Antoine Gastal,,,,https://linkedin.com/in/antoinegastal,https://twitter.com/antoinegastal,,https://www.awwwards.com/jury-member/antoine.gastal,https://www.awwwards.com/jury-member/antoine.gastal,awwwards_jury
Michael,Vestergaard PRO,"Michael Vestergaard
                                                                                                                PRO",,,,https://linkedin.com/in/iliketoplay,,https://instagram.com/iliketoplay,https://www.awwwards.com/jury-member/iliketoplay,https://www.awwwards.com/jury-member/iliketoplay,awwwards_jury
Olga,Shevchenko,Olga Shevchenko,,,,https://linkedin.com/in/olga-shevchenko,https://twitter.com/Male4aWow,https://instagram.com/olga_vintage,https://www.awwwards.com/jury-member/olga-shevchenko,https://www.awwwards.com/jury-member/olga-shevchenko,awwwards_jury
Henry,Daubrez,Henry Daubrez,,,,https://linkedin.com/in/upskydown,https://twitter.com/Upskydown,,https://www.awwwards.com/jury-member/upskydown,https://www.awwwards.com/jury-member/upskydown,awwwards_jury
Julie,Flogeac,Julie Flogeac,,,,https://linkedin.com/in/julie-flogeac-a1506381,https://twitter.com/OsieHann,,https://www.awwwards.com/jury-member/JulieFlogeac,https://www.awwwards.com/jury-member/JulieFlogeac,awwwards_jury
Marco,Trevisani,Marco Trevisani,,,,,https://twitter.com/Greencoldmint,,https://www.awwwards.com/jury-member/marco-trevisani-1,https://www.awwwards.com/jury-member/marco-trevisani-1,awwwards_jury
Ludmilla,Maury,Ludmilla Maury,,,,https://linkedin.com/in/ludmillamaury,https://twitter.com/ludmillamaury,https://instagram.com/ludmillamaury,https://www.awwwards.com/jury-member/ludmillamaury,https://www.awwwards.com/jury-member/ludmillamaury,awwwards_jury
Kyril,Kulikov,Kyril Kulikov,,,,https://linkedin.com/in/kyril-ku/,https://twitter.com/kyrilku,https://instagram.com/kyril.ku,https://www.awwwards.com/jury-member/kyril,https://www.awwwards.com/jury-member/kyril,awwwards_jury
Katarina,Petrov,Katarina Petrov,,,,https://linkedin.com/in/katarinapetrov/,,,https://www.awwwards.com/jury-member/katarinapetrov,https://www.awwwards.com/jury-member/katarinapetrov,awwwards_jury
Kevin,van der Wijst,Kevin van der Wijst,,,,https://linkedin.com/in/kevinvdwijst,,https://instagram.com/KWijst,https://www.awwwards.com/jury-member/kwijst,https://www.awwwards.com/jury-member/kwijst,awwwards_jury
Ira,Avtukhova,Ira Avtukhova,,,,https://linkedin.com/in/irina-avtukhova-5201291a6/,,,https://www.awwwards.com/jury-member/irynaavtukhova,https://www.awwwards.com/jury-member/irynaavtukhova,awwwards_jury
Avrora,Shuhalii,Avrora Shuhalii,,,,https://linkedin.com/in/avrora-polianska-0496b4146/,,https://instagram.com/ux.avrora,https://www.awwwards.com/jury-member/AvroraShuhalii,https://www.awwwards.com/jury-member/AvroraShuhalii,awwwards_jury
Erika,Moreira,Erika Moreira,,,,,,,https://www.awwwards.com/jury-member/erika-moreira,https://www.awwwards.com/jury-member/erika-moreira,awwwards_jury
Maria,Gisbert,Maria Gisbert,,,,https://linkedin.com/in/mgisbert/,,,https://www.awwwards.com/jury-member/maria-gisbert,https://www.awwwards.com/jury-member/maria-gisbert,awwwards_jury
Filip,Felbar,Filip Felbar,,,,https://linkedin.com/in/filip-felbar/,,https://instagram.com/filipfelbar,https://www.awwwards.com/jury-member/filip-felbar,https://www.awwwards.com/jury-member/filip-felbar,awwwards_jury
Diogo,Cepa,Diogo Cepa,,,,https://linkedin.com/in/dcepa,,,https://www.awwwards.com/jury-member/diogo-cepa,https://www.awwwards.com/jury-member/diogo-cepa,awwwards_jury
Long,Cao,Long Cao,,,,https://linkedin.com/in/caolong/,https://twitter.com/paintlub,https://instagram.com/paintlub,https://www.awwwards.com/jury-member/Paintlub,https://www.awwwards.com/jury-member/Paintlub,awwwards_jury
Fernanda,Gonzalez,Fernanda Gonzalez,,,,,,,https://www.awwwards.com/jury-member/FerGonzalezJ,https://www.awwwards.com/jury-member/FerGonzalezJ,awwwards_jury
Matthieu,Leclerc,Matthieu Leclerc,,,,https://linkedin.com/in/matthleclerc,https://twitter.com/saddestmatth,https://instagram.com/maaad.dsgn,https://www.awwwards.com/jury-member/matthieuleclerc,https://www.awwwards.com/jury-member/matthieuleclerc,awwwards_jury
